,n_trials,a_true,v_true,t0_true,a_rec,v_rec,t0_rec,a_bias,v_bias,t0_bias,a_squared_error,v_squared_error,t0_squared_error
0,10,1.1595604020979182,1.6203331550167437,0.3408044005101774,0.5239483572648441,4.19358997288653,0.4658265644679355,-0.6356120448330741,2.573256817869786,0.12502216395775811,0.4040026715368818,6.621650650713336,0.015630541480680552
1,10,1.0608775174991456,1.9184617810225832,0.3891879669317244,0.6608171323784928,2.097848698519926,0.5953259419266047,-0.4000603851206528,0.1793869174973426,0.2061379749948803,0.16004831174288503,0.032179666169198394,0.042492864734989894
2,10,0.8326731503552869,1.8799485610517797,0.448034642286519,0.22407851176938084,9.805601438470722,0.5734927210653942,-0.608594638585906,7.925652877418942,0.12545807877887516,0.37038743411550956,62.81597353333916,0.015739729530886447
3,10,0.7285345152690674,0.775118405678834,0.23845432759809568,2.0341615191416063,0.19932788241873045,-0.5898902179079886,1.3056270038725388,-0.5757905232601036,-0.8283445455060843,1.7046618732411825,0.3315347266761439,0.6861546860696813
4,10,0.5265880513948242,1.571683323723412,0.27669897749208366,0.07835075976411814,28.04343677012396,0.35752240404188573,-0.4482372916307061,26.471753446400548,0.08082342654980207,0.20091666960843066,700.7537305270193,0.00653242627925125
5,10,1.2753915967899485,0.8390618998335005,0.2926774106109914,1.2005085315848854,0.7057824564300423,0.36268579292943887,-0.07488306520506316,-0.1332794434034582,0.07000838231844747,0.005607473454505741,0.01776341003393562,0.004901173594845909
6,10,1.7809190957339007,1.746182190012005,0.47210433875409996,0.7628531391428217,2.880272053157081,0.8810065115130709,-1.018065956591079,1.1340898631450762,0.4089021727589709,1.0364582919697087,1.2861598176884177,0.16720098688700727
7,10,1.7391217913528334,0.7623124848781637,0.4162288861519101,1.6276743868813197,0.8517025102152517,0.7371543412879987,-0.11144740447151369,0.08939002533708795,0.3209254551360886,0.01242052396343717,0.007990576629765225,0.10299314775430563
8,10,0.5361855639826596,0.7222230499602147,0.15569248893432386,0.45049683493875425,0.9000398596879994,0.22692558453441067,-0.08568872904390534,0.17781680972778469,0.07123309560008681,0.007342558285159827,0.03161881782176718,0.005074153908771107
9,10,1.137343294400503,1.4119619796194187,0.24254785662876174,0.639577616592858,2.1675154432466286,0.3185325424993303,-0.49776567780764513,0.7555534636272099,0.07598468587056853,0.24777067000330438,0.5708610363990736,0.005773672486848977
10,10,0.5158345342851715,1.0526467484542876,0.27598625345272987,0.36782861276151074,2.303512644179659,0.35728537285260104,-0.1480059215236607,1.2508658957253713,0.08129911939987117,0.02190575280606801,1.5646654890888356,0.006609546815194508
11,10,0.6558122003210896,1.1555897576476384,0.2623147560861848,0.2545102497437146,3.329130599810463,0.38434764778592756,-0.40130195057737494,2.173540842162825,0.12203289169974274,0.1610432555372059,4.724279792549882,0.01489202665660114
12,10,1.304395222285426,1.3040759965819155,0.2284943734554485,0.9376380435533325,1.478496281855525,0.2964770674868821,-0.36675717873209357,0.17442028527360942,0.06798269403143356,0.13451082815152482,0.03042243591492729,0.004621646687771513
13,10,0.8099005565661568,1.0069424963388698,0.32727392558580326,0.4100090113589749,5.358966550646091,0.51548390764276,-0.3998915452071819,4.352024054307221,0.18820998205695672,0.1599132479281876,18.940113369268662,0.03542299734587997
14,10,1.5459515995662794,0.7203372791760235,0.4133339940736297,1.9445729782013434,0.7129042605550143,0.13123392570254988,0.3986213786350641,-0.007433018621009202,-0.2821000683710798,0.15889900350491912,5.524976582026954e-05,0.0795804485749679
15,10,1.5603263076730076,0.9161149862177046,0.29625910443656267,1.290882243110187,1.702110776613006,0.5810093648072912,-0.26944406456282066,0.7859957903953013,0.2847502603707285,0.07260010392813347,0.6177893825191344,0.08108271078119766
16,10,0.7050646098592259,1.2110923893724044,0.28794772017731673,0.28231344032951877,3.001266462546841,0.30939593834814144,-0.42275116952970715,1.7901740731744367,0.021448218170824707,0.17871855133873518,3.2047232122659532,0.00046002606270329513
17,10,0.9737360932499595,1.651859095791485,0.10197988679171668,0.4607375555645662,4.768928755208252,0.23877767603000646,-0.5129985376853933,3.1170696594167673,0.13679778923828978,0.26316749966735187,9.716123261656561,0.01871363514048355
18,10,1.331443326786078,1.1661354121369485,0.10304287357208333,0.7888882861110817,1.757275884971994,0.38705203346253847,-0.5425550406749962,0.5911404728350456,0.28400915989045517,0.29436597216184673,0.3494470586236412,0.08066120290168213
19,10,1.9331830511343246,1.1734818334938852,0.46371955683796984,1.7636009996825275,1.245873969073362,0.6785957246509857,-0.16958205145179717,0.07239213557947677,0.21487616781301588,0.028758072174599983,0.005240621293757347,0.046171767494007365
20,10,0.5113918074799487,1.1038756284977969,0.3419299177761386,0.7174930476147197,0.5651136404124314,0.27181175809421565,0.20610124013477094,-0.5387619880853655,-0.07011815968192298,0.042477721185090515,0.2902644798056955,0.004916556317179649
21,10,0.8354184401852587,1.865920586876562,0.12679634293235176,0.4771454144768381,2.9053917716884716,0.1773753935228151,-0.35827302570842057,1.0394711848119096,0.05057905059046333,0.12835956095026657,1.080500344054275,0.002558240358632649
22,10,1.3037108562978572,0.8468561207111249,0.3545296967086744,2.6764731117370704,0.5179556465710823,-0.5665662817987757,1.3727622554392132,-0.32890047414004264,-0.9210959785074501,1.8844762099585555,0.10817552188954487,0.848417801622597
23,10,0.8556977517785274,1.8769420801076304,0.44181971771786555,0.18869571918843486,11.644273578575635,0.5146343312761421,-0.6670020325900925,9.767331498468005,0.07281461355827656,0.44489171147931483,95.40076460096525,0.005301967947641153
24,10,0.7867214242288862,1.010941265550418,0.30771074332073384,0.38511271967868255,3.599710656860518,0.3981498344952171,-0.4016087045502037,2.5887693913101,0.09043909117448329,0.1612895515704928,6.7017269613840655,0.0081792292124665
25,10,0.8982030964253964,1.1260751991631386,0.24613307957685568,1.29834309422397,0.3122942694515689,0.0066384394251288725,0.40013999779857357,-0.8137809297115697,-0.2394946401517268,0.16011201783824247,0.6622394015622267,0.05735768266140511
