,n_trials,a_true,v_true,t0_true,a_rec,v_rec,t0_rec,a_bias,v_bias,t0_bias,a_squared_error,v_squared_error,t0_squared_error
305,4000,0.5335184150222645,1.313358684122257,0.29628456831086336,0.3578439868358102,2.020213852354254,0.3379426683316838,-0.1756744281864543,0.7068551682319968,0.04165810002082043,0.030861504718637685,0.49964422885628446,0.0017353972973446793
306,4000,1.6194432128087035,1.3924313799970909,0.4539493501679793,1.0751302876428372,2.1239146063190524,0.7372321412600275,-0.5443129251658663,0.7314832263219615,0.2832827910920481,0.2962765605026219,0.5350677103903859,0.08024913972890098
307,4000,1.9482078518403252,1.9170813614498796,0.4695345732116394,0.9561075379597902,3.993241032122354,0.8538042553760934,-0.992100313880535,2.0761596706724745,0.384269682164454,0.984263032801856,4.310438978126838,0.1476631886307705
308,4000,0.7407914847690005,1.4083373013535958,0.32995201805339125,0.5058256847582563,1.9513154748814066,0.4063931195167553,-0.23496580001074419,0.5429781735278107,0.07644110146336403,0.05520892717468903,0.29482529692759735,0.0058432419929323135
309,4000,1.700871809992087,1.9649055651482032,0.2724465984228093,0.8086276034135668,4.0926174881849535,0.5913716815673683,-0.8922442065785202,2.1277119230367503,0.318925083144559,0.7960997241729331,4.527158027432746,0.10171320865876385
310,4000,0.5709607909446748,1.3605269425205249,0.44451760549316643,0.42328598708744947,1.6224938841281096,0.4833103049077411,-0.1476748038572253,0.2619669416075847,0.03879269941457464,0.021807847694269966,0.0686266784952317,0.0015048735278695394
311,4000,1.3515078650113774,1.7080895495506554,0.45029137108121753,0.7350413985297146,3.1769532145351413,0.6931091298700198,-0.6164664664816628,1.468863664984486,0.2428177587888023,0.3800309042963871,2.157560466311656,0.05896046398321698
312,4000,1.9640484658929191,1.1950808826527637,0.46426026376629437,1.504795485384007,1.5985933453038954,0.7632937618962282,-0.45925298050891206,0.4035124626511317,0.29903349812993385,0.21091330010631915,0.16282230751478097,0.08942103300382515
313,4000,1.2167890975158364,1.0331792238330908,0.3080363472227958,1.0464570293466717,1.2304900344919611,0.4040991501316542,-0.17033206816916469,0.19731081065887035,0.09606280290885838,0.029013013446784964,0.038931556002860586,0.00922806210270617
314,4000,1.515642799581291,0.8537690088895025,0.1101808579473917,1.6577603652000454,0.7617234795323092,0.026080675227740824,0.14211756561875455,-0.09204552935719323,-0.08410018271965088,0.020197402457401006,0.008472379474645922,0.007072840733478664
315,4000,1.4278575050882971,1.1054828858967265,0.3419981229686982,1.1674872615239271,1.3688208848529668,0.5068890021055739,-0.26037024356437,0.2633379989562403,0.16489087913687567,0.06779266373376935,0.06934690169427683,0.02718900202253174
316,4000,1.4129158433172746,0.9190382374474905,0.10476369780387969,1.4114801547290814,0.916459964442439,0.1202139366152501,-0.0014356885881932069,-0.0025782730050514235,0.015450238811370406,2.0612017222682036e-06,6.647491688576898e-06,0.00023870987932837642
317,4000,1.6694562088730684,1.516570610707974,0.4896514859833496,1.023228741273503,2.4946816581512166,0.7923437755219147,-0.6462274675995654,0.9781110474432426,0.3026922895385651,0.41760993988014733,0.9567012211305173,0.09162262214609852
318,4000,1.584749002403084,1.0352850827958084,0.12668393838936748,1.4300877256124787,1.1212248324855396,0.23551648797261976,-0.15466127679060526,0.08593974968973117,0.10883254958325228,0.023920110538500215,0.007385640576733649,0.011844523848791066
319,4000,1.726503151294923,1.4883973235299708,0.46330260568954074,1.1089145218286565,2.2952123542587786,0.7626692738162331,-0.6175886294662665,0.8068150307288078,0.2993666681266923,0.38141571524602136,0.6509504938099271,0.08962040198527714
320,4000,0.5789173651308769,1.8692678007864227,0.2992985314267237,0.288971236298982,3.7192431744390957,0.36224974951029865,-0.28994612883189486,1.849975373652673,0.06295121808357496,0.08406875762460177,3.422408883121347,0.003962855858205815
321,4000,1.8817415560403088,0.6510492841802937,0.26487665192579946,2.5531607375425622,0.486654228250471,-0.3786100849131382,0.6714191815022534,-0.16439505592982273,-0.6434867368389376,0.45080371728915597,0.027025734414169545,0.4140751804876242
322,4000,1.7492133322654062,0.7868056051955997,0.10937405710238482,2.1087135852345247,0.6297402959727433,-0.1742945638307507,0.3595002529691185,-0.15706530922285644,-0.2836686209331355,0.12924043188486017,0.024669511361271514,0.08046788650210691
323,4000,1.776464609693807,1.9502778920719377,0.4032361430918133,0.8546801307146586,3.9428612439694173,0.7450900527916658,-0.9217844789791484,1.9925833518974796,0.3418539096998525,0.84968662568686,3.970388414258995,0.11686409557707492
324,4000,0.6887065798323033,1.85659429908817,0.4365112047648285,0.32936223199832915,3.905063754729642,0.5230726105900869,-0.3593443478339742,2.048469455641472,0.0865614058252584,0.12912836032022423,4.196227110696069,0.007492876978445078
325,4000,1.6624968265176423,1.4192302965461934,0.2389500073148835,1.0650234051226524,2.2073015021389644,0.5510159955955297,-0.5974734213949899,0.788071205592771,0.31206598828064624,0.3569744892734352,0.6210562250844436,0.09738518104157644
326,4000,1.7114259916059764,1.093193941959445,0.1482150023238932,1.3893014691454497,1.3908182380279643,0.3839324041559579,-0.3221245224605267,0.29762429606851937,0.23571740183206472,0.10376420797042236,0.08858022161028167,0.05556269352645907
327,4000,1.8844462441839644,1.4553467659926698,0.3885312411819627,1.2036270056708884,2.308395857494673,0.7470831296780859,-0.680819238513076,0.8530490915020033,0.3585518884961232,0.4635148355295247,0.7276927525123931,0.12855945674413635
328,4000,1.5580335702935288,1.0011264452204411,0.16123827205819175,1.4028780339950169,1.0905843613554855,0.2644515959795042,-0.15515553629851198,0.08945791613504439,0.10321332392131244,0.024073240444078867,0.008002718759224635,0.010652990234885766
329,4000,1.5046951699376196,1.0099524412172218,0.3594442150614964,1.3567515358045574,1.1582951160176072,0.469950989411587,-0.14794363413306222,0.14834267480038532,0.1105067743500906,0.021887318880497372,0.022005549166932873,0.01221174717726184
330,4000,1.9986657866583217,1.7854151814578871,0.4469595096275719,1.0539232190407637,3.4379304869275393,0.8420159727521093,-0.944742567617558,1.6525153054696522,0.39505646312453735,0.8925385190686163,2.730806834811458,0.15606960905646894
331,4000,0.8654217515627196,0.9032233772334641,0.3664359075359739,0.867637398614671,0.8993668133638253,0.37163497011918545,0.0022156470519514304,-0.0038565638696388405,0.005199062583211567,4.909091858821065e-06,1.4873084880603707e-05,2.703025174415053e-05
